Report date;Property no.;Property name;Street address;Postal code;City;Lease no.;Tenant;Business ID;Tenant brand;Tenant group;Region;Lease type;Type of use;Building ID;Lease unit;ModelTreeID;Construction year;Renovation year;Leasable area (sqm);Quantity (pcs);Lease started;Beginning lease;Lease expiry date (fixed term);Earliest notice date (landlord);Notice period (landlord);Earliest possible expiry date; Notice period (tenant) ;Lease maturity;Conditions for lease extension;Capital rent; Maintenance rent ; Maintenance rent adjustments ;Supplements; Investment rent ; Discounts ;Total monthly rent;Rent type;VAT tax base; Base rent ;Basis of rent increase;Index type;Base index value;Month(s) of rent increase;Latest index review;Latest index value;Minimum rent increase;Tenure;Leasehold termination;Property ID;Beds/rooms;Measured m2;ERV €/m2;Valuation
1.11.2020;5508;Kiinteistö Oy Helsingin Panuntie 4;Panuntie 4;00620;HELSINKI;83127;SATO Oyj;0201470-5;;SATO Oyj;;fixed term;Office;;Pysäköintioikeus 70 kpl;;;;0,0;70,0;1.1.2020;;31.12.2027;;;31.12.2027;;7,17;;8 400,00;;;;;;8 400,00;;24 %;8 400,00;Index-based;Cost-of-living index (1951:10 = 100);1975;1;;1975;;;;091-025-0877-0002;;;0,00; JLL
1.11.2020;5508;Kiinteistö Oy Helsingin Panuntie 4;Panuntie 4;00620;HELSINKI;83133;SATO Oyj;0201470-5;;SATO Oyj;;Rolling;Office;;Pysäköintioikeus 15 kpl;;;;0,0;15,0;1.1.2020;;;;;31.12.2020;1;0,16;;1 800,00;;;;;;1 800,00;;24 %;1 800,00;Index-based;Cost-of-living index (1951:10 = 100);1975;1;;1975;;;;091-025-0877-0002;;;0,00; JLL
1.11.2020;5511;Kiinteistö Oy Helsingin Insinöörinkatu 2;Insinöörinkatu 2;00880;HELSINKI;52707;IP-Only Networks Oy;2069299-9;;IP-Only Networks Oy;;Rolling;Retail;;Talojakamo;;;;0,0;1,0;1.1.2018;;;;;31.12.2020;1;0,16;;26,50;;;;;;26,50;;24 %;25,00;Index-based;Cost-of-living index (1951:10 = 100);1936;1;;1973;;;;091-043-0051-0015;;;0,00; JLL
1.11.2020;5513;Kiinteistö Oy Espoon Sinikalliontie 1;Sinikalliontie 1;02630;ESPOO;62329;Esport MiniArenas Oy;2682268-6;;Esport MiniArenas Oy;;Rolling;Retail;;Väestösuoja;;;;159,5;0,0;1.3.2019;;;;;28.2.2021;3;0,33;;816,00;;;;;;816,00;;24 %;800,00;Index-based;Cost-of-living index (1951:10 = 100);1950;1;;1973;2,00 %;;;049-026-0066-0003;;;0,00; JLL
1.11.2020;5513;Kiinteistö Oy Espoon Sinikalliontie 1;Sinikalliontie 1;02630;ESPOO;62329;Esport MiniArenas Oy;2682268-6;;Esport MiniArenas Oy;;Rolling;Retail;;Omakotitalo;;;;163,0;0,0;1.3.2019;;;;;28.2.2021;3;0,33;;816,00;;;;;;816,00;;24 %;800,00;Index-based;Cost-of-living index (1951:10 = 100);1950;1;;1973;2,00 %;;;049-026-0066-0003;;;0,00; JLL
1.11.2020;5513;Kiinteistö Oy Espoon Sinikalliontie 1;Sinikalliontie 1;02630;ESPOO;61583;Posti Oyj;0109357-9;;Posti Oy;;Rolling;Retail;;Pakettiautomaatti;;;;0,0;1,0;1.1.2019;;;;;31.5.2021;6;0,58;;226,72;;;;;;226,72;;24 %;225,00;Index-based;Cost-of-living index (1951:10 = 100);1960;1;;1975;;;;049-026-0066-0003;;;0,00; JLL
1.11.2020;5515;Kiinteistö Oy Kangasalan Mäkirinteentie 4;Mäkirinteentie 4;36220;KANGASALA;57425;Tokmanni Oy;1928426-9;;Tokmanni Oy;;Rolling;Retail;;Autopaikka 3;;;;0,0;1,0;1.5.2018;;;;;31.12.2020;1;0,16;;20,41;;;;;;20,41;;24 %;20,00;Index-based;Cost-of-living index (1951:10 = 100);1935;1;;1975;;;;211-452-0004-0077;;;0,00; JLL
1.11.2020;5518;Kiinteistö Oy Helsingin Sturenkatu 21;Sturenkatu 21;00510;HELSINKI;92499;Hasan & Partners Oy;0555375-5;;Hasan & Partners Oy;;fixed term;Office;;Pysäköintipaikka 20 kpl ;;;;0,0;20,0;1.11.2020;;30.9.2030;;;30.9.2030;;9,92;;2 000,00;;;;;;2 000,00;;24 %;2 000,00;Index-based;Cost-of-living index (1951:10 = 100);1975;1;;1975;;;;091-022-0534-0009;;;0,00; JLL
1.11.2020;5518;Kiinteistö Oy Helsingin Sturenkatu 21;Sturenkatu 21;00510;HELSINKI;89126;Naughty BRGR 7 Oy;2835659-4;;Naughty BRGR;;Rolling;Office;;Pysäköintipaikka 2 kpl;;;;0,0;2,0;1.7.2020;;;;;31.12.2020;1;0,16;;200,00;;;;;;200,00;;24 %;200,00;Index-based;Cost-of-living index (1951:10 = 100);1965;1;;1965;2,00 %;;;091-022-0534-0009;;;0,00; JLL
1.11.2020;5518;Kiinteistö Oy Helsingin Sturenkatu 21;Sturenkatu 21;00510;HELSINKI;89723;Suomen Diakoniaopisto - SDO Oy;2756786-7;;Suomen Diakoniaopisto - SDO Oy;;Rolling;Office;;Pysäköintipaikka 2 kpl;;;;0,0;2,0;1.8.2020;;;;;31.12.2020;1;0,16;;200,00;;;;;;200,00;;24 %;200,00;Index-based;Cost-of-living index (1951:10 = 100);1973;1;;1973;2,00 %;;;091-022-0534-0009;;;0,00; JLL
1.11.2020;5518;Kiinteistö Oy Helsingin Sturenkatu 21;Sturenkatu 21;00510;HELSINKI;94902;Suomen Diakoniaopisto - SDO Oy;2756786-7;;Suomen Diakoniaopisto - SDO Oy;;Rolling;Office;;Pysäköintipaikka nro 11;;;;0,0;1,0;1.11.2020;;;;;31.12.2020;1;0,16;;100,00;;;;;;100,00;;24 %;100,00;Index-based;Cost-of-living index (1951:10 = 100);1977;1;;1977;2,00 %;;;091-022-0534-0009;;;0,00; JLL
1.11.2020;5523;Kiinteistö Oy Espoon Martinsillantie 10;Martinsillantie 10;02270;ESPOO;53996;Chop T Restaurant Oy;2821154-7;;Chop T Restaurant Oy / Barbarossa Lounas;;Rolling;Retail;;Valomainospaikka;;;;0,0;1,0;1.5.2017;;;;;30.11.2021;12;1,08;;80,00;;;;;;80,00;;24 %;80,00;No rent adjustments;;;7;;;;;;049-030-0001-0016;;;0,00; JLL
1.11.2020;5523;Kiinteistö Oy Espoon Martinsillantie 10;Martinsillantie 10;02270;ESPOO;58928;Elisa Oyj;0116510-6;;Elisa Oyj;;Rolling;Retail;;Tukiasema;;;;0,0;1,0;1.1.2019;;;;;30.11.2021;12;1,08;;;;;;;;0,00;;24 %;1 820,00;Index-based;Cost-of-living index (1951:10 = 100);1948;1;;;;;;049-030-0001-0016;;;0,00; JLL
1.11.2020;5523;Kiinteistö Oy Espoon Martinsillantie 10;Martinsillantie 10;02270;ESPOO;54068;Esport MiniArenas Oy;2682268-6;;Esport MiniArenas Oy;;Rolling;Retail;;Valomainospaikka;;;;0,0;1,0;1.10.2016;;;;;28.2.2021;3;0,33;;82,34;;;;;;82,34;;24 %;80,00;Index-based;Cost-of-living index (1951:10 = 100);1913;7;;1969;;;;049-030-0001-0016;;;0,00; JLL
1.11.2020;5523;Kiinteistö Oy Espoon Martinsillantie 10;Martinsillantie 10;02270;ESPOO;54692;Hööks Hevosurheilu Oy;1859735-1;;Hööks Hevosurheilu Oy;;Rolling;Retail;;Valomainospaikka ;;;;0,0;1,0;1.5.2015;;;;;28.2.2021;3;0,33;;83,20;;;;;;83,20;;24 %;80,00;Index-based;Cost-of-living index (1951:10 = 100);1897;1;;1973;;;;049-030-0001-0016;;;0,00; JLL
1.11.2020;5523;Kiinteistö Oy Espoon Martinsillantie 10;Martinsillantie 10;02270;ESPOO;54058;Mattokymppi Oy;0964862-0;;Mattokymppi Oy;;Rolling;Retail;;Valomainospaikka ;;;;0,0;1,0;1.1.2015;;;;;28.2.2021;3;0,33;;83,20;;;;;;83,20;;24 %;80,00;Index-based;Cost-of-living index (1951:10 = 100);1897;1;;1973;;;;049-030-0001-0016;;;0,00; JLL
1.11.2020;5523;Kiinteistö Oy Espoon Martinsillantie 10;Martinsillantie 10;02270;ESPOO;54012;Power Finland Oy;0993774-8;;Power Finland Oy;;Rolling;Retail;;Valomainospaikka;;;;0,0;1,0;1.11.2015;;;;;28.2.2021;3;0,33;;83,20;;;;;;83,20;;24 %;80,00;Index-based;Cost-of-living index (1951:10 = 100);1897;1;;1973;;;;049-030-0001-0016;;;0,00; JLL
1.11.2020;5523;Kiinteistö Oy Espoon Martinsillantie 10;Martinsillantie 10;02270;ESPOO;54281;ST1 Oy;0201124-8;;ST1 Oy;;Other;Retail;;Huoltoaseman kiinteistöalue;;;;560,0;0,0;1.10.2000;;30.9.2025;;;30.9.2025;;4,92;;935,03;;;;;;935,03;;24 %;935,03;No rent adjustments;;;;;;;;;049-030-0001-0016;;;0,00; JLL
1.11.2020;5524;Kiinteistö Oy Plaza Presto;Äyritie 12b;01510;VANTAA;92891;Airpot Plaza Business Park Oy c/o Newsec PAM Oy;1532068-0;;Airport Plaza Business Park Oy;;Rolling;Office;;Osa huoneistosta F8-2;;;;20,0;0,0;1.8.2020;;;;;28.2.2021;3;0,33;;200,00;;;;;;200,00;;24 %;200,00;No rent adjustments;;;;;;;;;092-052-0110-0006;;;0,00; JLL
1.11.2020;5524;Kiinteistö Oy Plaza Presto;Äyritie 12b;01510;VANTAA;92864;Telia Finland Oyj;1554428-9;;Telia Finland Oyj;;Rolling;Office;;Tukiasema;;;;3,0;0,0;1.11.2001;;;;;30.11.2021;12;1,08;;;;;;;;0,00;;24 %;2 031,37;No rent adjustments;;;;;;;;;092-052-0110-0006;;;0,00; JLL
1.11.2020;5527;Kiinteistö Oy Vantaan Antaksentie 4;Antaksentie 4;01510;VANTAA;93969;FOUM Oy;2981075-2;;FOUM Oy;;Other;Retail;;92-51-503-5;;;;162,0;0,0;3.6.2020;;2.6.2040;;;2.6.2040;12;19,60;;;;;;;;0,00;;24 %;;Index-based;Cost-of-living index (1951:10 = 100);1965;1;;1965;2,00 %;;;092-051-0503-0005;;;0,00; JLL
1.11.2020;5527;Kiinteistö Oy Vantaan Antaksentie 4;Antaksentie 4;01510;VANTAA;59765;Telia Finland Oyj;1475607-9;;TeliaSonera Finland Oyj / Unibase;;Rolling;Retail;;Tukiasema;;;;0,0;1,0;1.7.2018;;;;;30.11.2021;12;1,08;;;;;;;;0,00;;24 %;2 350,00;Index-based;Cost-of-living index (1951:10 = 100);1935;7;;;;;;092-051-0503-0005;;;0,00; JLL
1.11.2020;5529;Kiinteistö Oy Plaza Loiste;Äyritie 20;01510;VANTAA;53847;Invenco Oy;1845314-7;;Invenco Oy;;Rolling;Office;;Autohallipaikka ;;;;0,0;1,0;8.6.2015;;;;;28.2.2021;3;0,33;;178,90;22,03;;;;;200,93;;24 %;175,00;Index-based;Cost-of-living index (1951:10 = 100);1908;7;;1972;;;;092-052-0110-0012;;;0,00; JLL
1.11.2020;5529;Kiinteistö Oy Plaza Loiste;Äyritie 20;01510;VANTAA;85697;Nordea Bank Oyj;2858394-9;;Nordea Bank Oyj;;Rolling;Office;;Autohallinpaikka C5;;;;0,0;1,0;1.4.2020;;;;;31.12.2020;1;0,16;;171,97;32,98;;;;;204,95;;0 %;171,97;Index-based;Cost-of-living index (1951:10 = 100);1973;1;;1973;;;;092-052-0110-0012;;;0,00; JLL
1.11.2020;5529;Kiinteistö Oy Plaza Loiste;Äyritie 20;01510;VANTAA;85697;Nordea Bank Oyj;2858394-9;;Nordea Bank Oyj;;Rolling;Office;;Autohallinpaikka C15;;;;0,0;1,0;1.4.2020;;;;;31.12.2020;1;0,16;;171,97;32,98;;;;;204,95;;0 %;171,97;Index-based;Cost-of-living index (1951:10 = 100);1973;1;;1973;;;;092-052-0110-0012;;;0,00; JLL
1.11.2020;5529;Kiinteistö Oy Plaza Loiste;Äyritie 20;01510;VANTAA;85697;Nordea Bank Oyj;2858394-9;;Nordea Bank Oyj;;Rolling;Office;;Autohallinpaikka C24;;;;0,0;1,0;1.4.2020;;;;;31.12.2020;1;0,16;;171,97;32,98;;;;;204,95;;0 %;171,97;Index-based;Cost-of-living index (1951:10 = 100);1973;1;;1973;;;;092-052-0110-0012;;;0,00; JLL
1.11.2020;5529;Kiinteistö Oy Plaza Loiste;Äyritie 20;01510;VANTAA;52410;Oy Teboil Ab;0114795-2;;Oy Teboil Ab;;fixed term;Office;;Autohallipaikka;;;;0,0;70,0;1.1.2013;;31.12.2025;;;31.12.2025;;5,17;;5 886,52;;;;;;5 886,52;;24 %;5 886,30;Index-based;Cost-of-living index (1951:10 = 100);1804;1;;1961;;;;092-052-0110-0012;;;0,00; JLL
1.11.2020;5529;Kiinteistö Oy Plaza Loiste;Äyritie 20;01510;VANTAA;52418;Profin Oy;2461589-4;;Profin Oy;;Rolling;Office;;Autohallipaikka;;;;0,0;2,0;1.1.2018;;;;;31.12.2020;1;0,16;;177,96;43,58;;;;;221,54;;24 %;174,00;Index-based;Cost-of-living index (1951:10 = 100);1931;1;;1975;;;;092-052-0110-0012;;;0,00; JLL
1.11.2020;5529;Kiinteistö Oy Plaza Loiste;Äyritie 20;01510;VANTAA;87912;Seco Tools Oy;1791027-0;;Seco Tools Oy;;Rolling;Office;;Autohallinpaikka C18;;;;0,0;1,0;1.3.2020;;;;;31.12.2020;1;0,16;;185,00;28,33;;;;;213,33;;24 %;185,00;Index-based;Cost-of-living index (1951:10 = 100);1969;1;;1969;;;;092-052-0110-0012;;;0,00; JLL
1.11.2020;5529;Kiinteistö Oy Plaza Loiste;Äyritie 20;01510;VANTAA;53861;Tunstall Oy;0846162-9;;Tunstall Oy;;Rolling;Office;;Autohallipaikka;;;;0,0;1,0;10.6.2015;;;30.6.2015;;28.2.2021;3;0,33;;172,60;22,00;;;;;194,60;;24 %;168,84;Index-based;Cost-of-living index (1951:10 = 100);1908;7;;1972;;;;092-052-0110-0012;;;0,00; JLL
1.11.2020;5529;Kiinteistö Oy Plaza Loiste;Äyritie 20;01510;VANTAA;52428;Uponor Oyj;0148731-6;;Uponor Oy;;fixed term;Office;;Autohallipaikka;;;;0,0;60,0;1.1.2013;;31.12.2022;;;31.12.2022;;2,16;;5 034,00;;;;;;5 034,00;;24 %;4 939,60;Index-based;Cost-of-living index (1951:10 = 100);1807;1;;1973;;;;092-052-0110-0012;;;0,00; JLL
1.11.2020;5530;Kiinteistö Oy Tampereen Hämeenkatu 22;Hämeenkatu 22;33200;TAMPERE;52375;Kuusikoski Päivi;00000-0000;;Kuusikoski Päivi;;Rolling;Office;;Autopaikka FP 56;;;;0,0;1,0;1.1.2020;;;;;31.5.2021;6;0,58;;47,74;;;;;;47,74;;0 %;47,74;No rent adjustments;;;;;;;;;837-102-0012-0025;;;0,00; JLL
1.11.2020;5530;Kiinteistö Oy Tampereen Hämeenkatu 22;Hämeenkatu 22;33200;TAMPERE;52382;Lautjärvi Katriina;00000-0000;;Lautjärvi Katriina;;Rolling;Office;;Autopaikka FP 60;;;;0,0;1,0;1.7.2016;;;;;31.1.2021;2;0,25;;47,74;;;;;;47,74;;0 %;47,74;No rent adjustments;;;;;;;;;837-102-0012-0025;;;0,00; JLL
1.11.2020;5530;Kiinteistö Oy Tampereen Hämeenkatu 22;Hämeenkatu 22;33200;TAMPERE;57960;Nordea Bank Oyj;2858394-9;;Nordea Bank Oyj;;Rolling;Office;;Autopaikka FP 52;;;;0,0;1,0;1.8.2018;;;;;31.5.2021;6;0,58;;47,74;;;;;;47,74;;0 %;47,74;No rent adjustments;;;;;;;;;837-102-0012-0025;;;0,00; JLL
1.11.2020;5530;Kiinteistö Oy Tampereen Hämeenkatu 22;Hämeenkatu 22;33200;TAMPERE;52384;Nordea Bank Oyj;2858394-9;;Nordea Bank Oyj;;Rolling;Office;;Autopaikat 1-50;;;;0,0;50,0;1.12.2009;;;;;31.5.2021;6;0,58;;2 380,00;;;;;;2 380,00;;0 %;2 380,00;No rent adjustments;;;;;;;;;837-102-0012-0025;;;0,00; JLL
1.11.2020;5530;Kiinteistö Oy Tampereen Hämeenkatu 22;Hämeenkatu 22;33200;TAMPERE;52384;Nordea Bank Oyj;2858394-9;;Nordea Bank Oyj;;Rolling;Office;;Autopaikka FP 54;;;;0,0;1,0;1.12.2009;;;;;31.5.2021;6;0,58;;47,74;;;;;;47,74;;0 %;47,74;No rent adjustments;;;;;;;;;837-102-0012-0025;;;0,00; JLL
1.11.2020;5530;Kiinteistö Oy Tampereen Hämeenkatu 22;Hämeenkatu 22;33200;TAMPERE;52384;Nordea Bank Oyj;2858394-9;;Nordea Bank Oyj;;Rolling;Office;;Autopaikka FP 57;;;;0,0;1,0;1.12.2009;;;;;31.5.2021;6;0,58;;47,74;;;;;;47,74;;0 %;47,74;No rent adjustments;;;;;;;;;837-102-0012-0025;;;0,00; JLL
1.11.2020;5530;Kiinteistö Oy Tampereen Hämeenkatu 22;Hämeenkatu 22;33200;TAMPERE;52384;Nordea Bank Oyj;2858394-9;;Nordea Bank Oyj;;Rolling;Office;;Autopaikka FP 58;;;;0,0;1,0;1.12.2009;;;;;31.5.2021;6;0,58;;47,74;;;;;;47,74;;0 %;47,74;No rent adjustments;;;;;;;;;837-102-0012-0025;;;0,00; JLL
1.11.2020;5530;Kiinteistö Oy Tampereen Hämeenkatu 22;Hämeenkatu 22;33200;TAMPERE;52384;Nordea Bank Oyj;2858394-9;;Nordea Bank Oyj;;Rolling;Office;;Autopaikka FP 53;;;;0,0;1,0;1.12.2009;;;;;31.5.2021;6;0,58;;47,74;;;;;;47,74;;0 %;47,74;No rent adjustments;;;;;;;;;837-102-0012-0025;;;0,00; JLL
1.11.2020;5530;Kiinteistö Oy Tampereen Hämeenkatu 22;Hämeenkatu 22;33200;TAMPERE;52384;Nordea Bank Oyj;2858394-9;;Nordea Bank Oyj;;Rolling;Office;;Autopaikka FP 51;;;;0,0;1,0;1.12.2009;;;;;31.5.2021;6;0,58;;47,74;;;;;;47,74;;0 %;47,74;No rent adjustments;;;;;;;;;837-102-0012-0025;;;0,00; JLL
1.11.2020;5530;Kiinteistö Oy Tampereen Hämeenkatu 22;Hämeenkatu 22;33200;TAMPERE;52376;Popov Janita;281262-112B;;Popov Janita;;Rolling;Office;;Autopaikka FP 59;;;;0,0;1,0;1.10.2010;;;;;31.5.2021;6;0,58;;47,74;;;;;;47,74;;0 %;47,74;No rent adjustments;;;;;;;;;837-102-0012-0025;;;0,00; JLL
1.11.2020;5530;Kiinteistö Oy Tampereen Hämeenkatu 22;Hämeenkatu 22;33200;TAMPERE;52372;Terho Jaakko;00000-0000;;Terho Jaakko;;Rolling;Office;;Autopaikka FP 55;;;;0,0;1,0;1.10.2010;;;;;31.5.2021;6;0,58;;47,74;;;;;;47,74;;0 %;47,74;No rent adjustments;;;;;;;;;837-102-0012-0025;;;0,00; JLL
1.11.2020;5531;Kiinteistö Oy Tampereen Keskustori 5;Keskustori 5;33100;TAMPERE;52882;Asianajotoimisto Merkurius Oy;2875021-7;;Asianajotoimisto Merkurius Oy;;Rolling;Office;;Autohallipaikka;;;;0,0;1,0;1.4.2018;;;;;31.5.2021;6;0,58;;100,00;;;;;;100,00;;24 %;100,00;No rent adjustments;;;;;;;;;837-103-0020-0009;;;0,00; JLL
1.11.2020;5531;Kiinteistö Oy Tampereen Keskustori 5;Keskustori 5;33100;TAMPERE;52441;EAB Group Oyj;1918955-2;;EAB Group Oyj;;Rolling;Office;;Autohallipaikka;;;;0,0;3,0;1.4.2018;;;;;31.12.2020;1;0,16;;300,00;;;;;;300,00;;24 %;300,00;No rent adjustments;;;;;;;;;837-103-0020-0009;;;0,00; JLL
1.11.2020;5531;Kiinteistö Oy Tampereen Keskustori 5;Keskustori 5;33100;TAMPERE;52432;Hannuksela Satu;000000-0000;;Hannuksela Satu;;Rolling;Office;;Autohallipaikka;;;;0,0;1,0;1.4.2018;;;;;31.12.2020;;0,16;;104,04;;;;;;104,04;;0 %;100,00;Index-based;Cost-of-living index (1951:10 = 100);1939;1;;1961;2,00 %;;;837-103-0020-0009;;;0,00; JLL
1.11.2020;5531;Kiinteistö Oy Tampereen Keskustori 5;Keskustori 5;33100;TAMPERE;55521;Pirkanmaan Hammaspalvelu Oy;07278857;;Pirkanmaan Hammaspalvelu Oy;;Other;Office;;Autohallipaikka ;;;;0,0;1,0;1.5.2018;;30.4.2021;;;31.5.2021;6;0,58;;104,04;;;;;;104,04;;0 %;100,00;Index-based;Cost-of-living index (1951:10 = 100);1939;1;;1973;2,00 %;;;837-103-0020-0009;;;0,00; JLL
1.11.2020;5532;Kiinteistö Oy Helsingin Malminkaari 13-15;Malminkaari 13-15;00700;HELSINKI;55289;Oy Hartwall Ab;0213454-7;;Oy Hartwall Ab;;Rolling;Retail;;Aulatila;;;;0,0;1,0;1.10.2012;;;;;31.5.2021;6;0,58;;;;;;;;0,00;;24 %;1 951,22;No rent adjustments;;;10;;;;;;091-038-0226-0004;;;0,00; JLL
1.11.2020;5534;Kiinteistö Oy Helsingin Siltasaarenkatu 14;Siltasaarenkatu 14;00530;HELSINKI;57275;Helen Oy;2630573-4;;Helsingin energia;;fixed term;Hotel;;Muuntamo 433;;;;21,9;0,0;1.11.2014;;31.12.2024;;;31.12.2024;;4,17;;;;;;;;0,00;;24 %;1 853,81;Index-based;Cost-of-living index (1951:10 = 100);1907;11;;;;;;091-011-0299-0010;;;0,00; JLL
1.11.2020;5542;Kiinteistö Oy Helsingin Hiomotie 30;Hiomotie 30;00380;HELSINKI;61940;ABB Oy Purchase Invoices (ABB19);0763403-0;;ABB Oy;;Terminated lease agreement;Office;;Naisten pukukaappi ABB Oy;;;;0,0;9,0;1.9.2018;;28.2.2021;;;;1;0,33;;108,87;;;;;;108,87;;24 %;106,83;Index-based;Cost-of-living index (1951:10 = 100);1936;1;;1973;;;;091-046-0072-0013;;;0,00; GEM Property Oy
1.11.2020;5542;Kiinteistö Oy Helsingin Hiomotie 30;Hiomotie 30;00380;HELSINKI;61940;ABB Oy Purchase Invoices (ABB19);0763403-0;;ABB Oy;;Terminated lease agreement;Office;;Miesten pukukaappi ABB Oy ;;;;0,0;54,0;1.9.2018;;28.2.2021;;;;1;0,33;;653,23;;;;;;653,23;;24 %;640,98;Index-based;Cost-of-living index (1951:10 = 100);1936;1;;1973;;;;091-046-0072-0013;;;0,00; GEM Property Oy
1.11.2020;5542;Kiinteistö Oy Helsingin Hiomotie 30;Hiomotie 30;00380;HELSINKI;61940;ABB Oy Purchase Invoices (ABB19);0763403-0;;ABB Oy;;Terminated lease agreement;Office;;Autohallipaikka 11;;;;0,0;1,0;1.9.2018;;28.2.2021;;;;1;0,33;;90,02;;;;;;90,02;;24 %;88,33;Index-based;Cost-of-living index (1951:10 = 100);1936;1;;1973;;;;091-046-0072-0013;;;0,00; GEM Property Oy
1.11.2020;5542;Kiinteistö Oy Helsingin Hiomotie 30;Hiomotie 30;00380;HELSINKI;61940;ABB Oy Purchase Invoices (ABB19);0763403-0;;ABB Oy;;Terminated lease agreement;Office;;Autohallipaikka 12;;;;0,0;1,0;1.9.2018;;28.2.2021;;;;1;0,33;;90,02;;;;;;90,02;;24 %;88,33;Index-based;Cost-of-living index (1951:10 = 100);1936;1;;1973;;;;091-046-0072-0013;;;0,00; GEM Property Oy
1.11.2020;5542;Kiinteistö Oy Helsingin Hiomotie 30;Hiomotie 30;00380;HELSINKI;61940;ABB Oy Purchase Invoices (ABB19);0763403-0;;ABB Oy;;Terminated lease agreement;Office;;Autohallipaikka 13;;;;0,0;1,0;1.9.2018;;28.2.2021;;;;1;0,33;;90,02;;;;;;90,02;;24 %;88,33;Index-based;Cost-of-living index (1951:10 = 100);1936;1;;1973;;;;091-046-0072-0013;;;0,00; GEM Property Oy
1.11.2020;5542;Kiinteistö Oy Helsingin Hiomotie 30;Hiomotie 30;00380;HELSINKI;61940;ABB Oy Purchase Invoices (ABB19);0763403-0;;ABB Oy;;Terminated lease agreement;Office;;Autohallipaikka 14;;;;0,0;1,0;1.9.2018;;28.2.2021;;;;1;0,33;;90,02;;;;;;90,02;;24 %;88,33;Index-based;Cost-of-living index (1951:10 = 100);1936;1;;1973;;;;091-046-0072-0013;;;0,00; GEM Property Oy
1.11.2020;5542;Kiinteistö Oy Helsingin Hiomotie 30;Hiomotie 30;00380;HELSINKI;61940;ABB Oy Purchase Invoices (ABB19);0763403-0;;ABB Oy;;Terminated lease agreement;Office;;Autohallipaikka 15;;;;0,0;1,0;1.9.2018;;28.2.2021;;;;1;0,33;;90,02;;;;;;90,02;;24 %;88,33;Index-based;Cost-of-living index (1951:10 = 100);1936;1;;1973;;;;091-046-0072-0013;;;0,00; GEM Property Oy
1.11.2020;5542;Kiinteistö Oy Helsingin Hiomotie 30;Hiomotie 30;00380;HELSINKI;61940;ABB Oy Purchase Invoices (ABB19);0763403-0;;ABB Oy;;Terminated lease agreement;Office;;Autohallipaikka 16;;;;0,0;1,0;1.9.2018;;28.2.2021;;;;1;0,33;;90,02;;;;;;90,02;;24 %;88,33;Index-based;Cost-of-living index (1951:10 = 100);1936;1;;1973;;;;091-046-0072-0013;;;0,00; GEM Property Oy
1.11.2020;5542;Kiinteistö Oy Helsingin Hiomotie 30;Hiomotie 30;00380;HELSINKI;61940;ABB Oy Purchase Invoices (ABB19);0763403-0;;ABB Oy;;Terminated lease agreement;Office;;Autohallipaikka 17;;;;0,0;1,0;1.9.2018;;28.2.2021;;;;1;0,33;;90,02;;;;;;90,02;;24 %;88,33;Index-based;Cost-of-living index (1951:10 = 100);1936;1;;1973;;;;091-046-0072-0013;;;0,00; GEM Property Oy
1.11.2020;5542;Kiinteistö Oy Helsingin Hiomotie 30;Hiomotie 30;00380;HELSINKI;61940;ABB Oy Purchase Invoices (ABB19);0763403-0;;ABB Oy;;Terminated lease agreement;Office;;Autohallipaikka 18;;;;0,0;1,0;1.9.2018;;28.2.2021;;;;1;0,33;;90,02;;;;;;90,02;;24 %;88,33;Index-based;Cost-of-living index (1951:10 = 100);1936;1;;1973;;;;091-046-0072-0013;;;0,00; GEM Property Oy
1.11.2020;5542;Kiinteistö Oy Helsingin Hiomotie 30;Hiomotie 30;00380;HELSINKI;61940;ABB Oy Purchase Invoices (ABB19);0763403-0;;ABB Oy;;Terminated lease agreement;Office;;Autohallipaikka 19;;;;0,0;1,0;1.9.2018;;28.2.2021;;;;1;0,33;;90,02;;;;;;90,02;;24 %;88,33;Index-based;Cost-of-living index (1951:10 = 100);1936;1;;1973;;;;091-046-0072-0013;;;0,00; GEM Property Oy
1.11.2020;5542;Kiinteistö Oy Helsingin Hiomotie 30;Hiomotie 30;00380;HELSINKI;61940;ABB Oy Purchase Invoices (ABB19);0763403-0;;ABB Oy;;Terminated lease agreement;Office;;Autohallipaikka 20;;;;0,0;1,0;1.9.2018;;28.2.2021;;;;1;0,33;;90,02;;;;;;90,02;;24 %;88,33;Index-based;Cost-of-living index (1951:10 = 100);1936;1;;1973;;;;091-046-0072-0013;;;0,00; GEM Property Oy
1.11.2020;5542;Kiinteistö Oy Helsingin Hiomotie 30;Hiomotie 30;00380;HELSINKI;61940;ABB Oy Purchase Invoices (ABB19);0763403-0;;ABB Oy;;Terminated lease agreement;Office;;Autohallipaikka 21;;;;0,0;1,0;1.9.2018;;28.2.2021;;;;1;0,33;;90,02;;;;;;90,02;;24 %;88,33;Index-based;Cost-of-living index (1951:10 = 100);1936;1;;1973;;;;091-046-0072-0013;;;0,00; GEM Property Oy
